PlayerName,Region,FGM,FGA,FGAPerZone,PercentRankZone,FGPer,PerOverall,PerPosition
Tanner Schmit,Long MR,4,11,42.31%,NR,36.36%,NR,NR
Tanner Schmit,NBA 3s,0,1,0.038461538,NR,0.00%,NR,NR
DeAndre Jones,Left Wing,0,0,0.00%,NR,NA,NR,NR
DeAndre Jones,Above Break,5,13,65.00%,NR,38.46%,NR,NR
DeAndre Jones,Right Wing,1,1,5.00%,NR,100.00%,NR,NR
DeAndre Jones,Rim,3,5,25.00%,NR,60.00%,NR,NR
DeAndre Jones,Short MR,0,0,0,NR,NA,NR,NR
DeAndre Jones,Long MR,0,1,5.00%,NR,0.00%,NR,NR
DeAndre Jones,NBA 3s,4,12,60.00%,NR,33.33%,NR,NR
Aaron Weidenaar,Left Wing,0,0,0.00%,NR,NA,NR,NR
Aaron Weidenaar,Above Break,1,5,0.833333333,NR,20.00%,NR,NR
Aaron Weidenaar,Right Wing,0,0,0,NR,NA,NR,NR
Aaron Weidenaar,Rim,0,0,0,NR,NA,NR,NR
Aaron Weidenaar,Short MR,0,1,16.67%,NR,0.00%,NR,NR
Aaron Weidenaar,Long MR,0,0,0,NR,NA,NR,NR
Aaron Weidenaar,NBA 3s,0,4,66.67%,NR,0.00%,NR,NR
Hayden Koval,Left Wing,1,2,7.14%,NR,50.00%,NR,NR
Hayden Koval,Above Break,5,14,50.00%,95.28%,35.71%,75.65%,79.53%
Hayden Koval,Right Wing,2,3,10.71%,NR,66.67%,NR,NR
Hayden Koval,Rim,3,4,14.29%,NR,75.00%,NR,NR
Hayden Koval,Short MR,1,5,17.86%,NR,20.00%,NR,NR
Hayden Koval,Long MR,0,0,0,NR,NA,NR,NR
Hayden Koval,NBA 3s,6,14,50.00%,94.17%,42.86%,93.17%,94.17%
Jordan Howard,Left Wing,4,5,5.56%,NR,80.00%,NR,NR
Jordan Howard,Above Break,19,32,35.56%,46.51%,59.38%,99.57%,100.00%
Jordan Howard,Right Wing,4,9,10.00%,NR,44.44%,NR,NR
Jordan Howard,Rim,13,22,24.44%,25.15%,59.09%,65.83%,81.87%
Jordan Howard,Short MR,3,5,5.56%,NR,60.00%,NR,NR
Jordan Howard,Long MR,7,17,18.89%,65.07%,41.18%,83.53%,89.47%
Jordan Howard,NBA 3s,23,39,43.33%,71.74%,58.97%,100.00%,100.00%
Mathieu Kamba,Left Wing,1,2,3.39%,NR,50.00%,NR,NR
Mathieu Kamba,Above Break,5,8,13.56%,NR,62.50%,NR,NR
Mathieu Kamba,Right Wing,0,1,1.69%,NR,0.00%,NR,NR
Mathieu Kamba,Rim,17,27,45.76%,81.29%,62.96%,78.03%,90.35%
Mathieu Kamba,Short MR,3,13,22.03%,NR,23.08%,NR,NR
Mathieu Kamba,Long MR,0,8,13.56%,NR,0.00%,NR,NR
Mathieu Kamba,NBA 3s,4,8,13.56%,NR,50.00%,NR,NR
Darraja Parnell,Left Wing,0,0,0.00%,NR,NA,NR,NR
Darraja Parnell,Above Break,1,4,0.173913043,NR,25.00%,NR,NR
Darraja Parnell,Right Wing,0,1,0.043478261,NR,0.00%,NR,NR
Darraja Parnell,Rim,3,7,30.43%,NR,42.86%,NR,NR
Darraja Parnell,Short MR,1,5,21.74%,NR,20.00%,NR,NR
Darraja Parnell,Long MR,0,6,26.09%,NR,0.00%,NR,NR
Darraja Parnell,NBA 3s,0,4,17.39%,NR,0.00%,NR,NR
Thatch Unruh,Left Wing,0,1,3.13%,NR,0.00%,NR,NR
Thatch Unruh,Above Break,4,15,46.88%,NR,26.67%,NR,NR
Thatch Unruh,Right Wing,0,3,9.38%,NR,0.00%,NR,NR
Thatch Unruh,Rim,6,6,18.75%,NR,100.00%,NR,NR
Thatch Unruh,Short MR,3,6,18.75%,NR,50.00%,NR,NR
Thatch Unruh,Long MR,1,1,3.13%,NR,100.00%,NR,NR
Thatch Unruh,NBA 3s,4,14,43.75%,NR,28.57%,NR,NR
Jared Chatham,Left Wing,0,0,0,NR,NA,NR,NR
Jared Chatham,Above Break,0,0,0,NR,NA,NR,NR
Jared Chatham,Right Wing,0,0,0,NR,NA,NR,NR
Jared Chatham,Rim,0,0,0,NR,NA,NR,NR
Jared Chatham,Short MR,0,0,0.00%,NR,NA,NR,NR
Jared Chatham,Long MR,1,2,100.00%,NR,50.00%,NR,NR
Jared Chatham,NBA 3s,0,0,0,NR,NA,NR,NR
Matthew Mondesir,Left Wing,0,1,7.69%,NR,0.00%,NR,NR
Matthew Mondesir,Above Break,0,0,0,NR,NA,NR,NR
Matthew Mondesir,Right Wing,1,2,0.153846154,NR,50.00%,NR,NR
Matthew Mondesir,Rim,3,7,53.85%,NR,42.86%,NR,NR
Matthew Mondesir,Short MR,0,2,15.38%,NR,0.00%,NR,NR
Matthew Mondesir,Long MR,0,1,0.076923077,NR,0.00%,NR,NR
Matthew Mondesir,NBA 3s,1,3,0.230769231,NR,33.33%,NR,NR
Otas Iyekekpolor,Left Wing,0,0,0,NR,NA,NR,NR
Otas Iyekekpolor,Above Break,0,0,0,NR,NA,NR,NR
Otas Iyekekpolor,Right Wing,0,0,0,NR,NA,NR,NR
Otas Iyekekpolor,Rim,3,5,62.50%,NR,60.00%,NR,NR
Otas Iyekekpolor,Short MR,1,1,12.50%,NR,100.00%,NR,NR
Otas Iyekekpolor,Long MR,0,2,25.00%,NR,0.00%,NR,NR
Otas Iyekekpolor,NBA 3s,0,0,0,NR,NA,NR,NR
Ethan Lee,Left Wing,0,0,0,NR,NA,NR,NR
Ethan Lee,Above Break,0,0,0,NR,NA,NR,NR
Ethan Lee,Right Wing,0,0,0,NR,NA,NR,NR
Ethan Lee,Rim,5,7,33.33%,NR,71.43%,NR,NR
Ethan Lee,Short MR,4,9,42.86%,NR,44.44%,NR,NR
Ethan Lee,Long MR,1,5,23.81%,NR,20.00%,NR,NR
Ethan Lee,NBA 3s,0,0,0,NR,NA,NR,NR
Colton Weisbrod,Left Wing,0,0,0.00%,NR,NA,NR,NR
Colton Weisbrod,Above Break,1,3,0.107142857,NR,33.33%,NR,NR
Colton Weisbrod,Right Wing,0,0,0,NR,NA,NR,NR
Colton Weisbrod,Rim,5,12,42.86%,NR,41.67%,NR,NR
Colton Weisbrod,Short MR,0,0,0,NR,NA,NR,NR
Colton Weisbrod,Long MR,4,13,46.43%,NR,30.77%,NR,NR
Colton Weisbrod,NBA 3s,1,2,7.14%,NR,50.00%,NR,NR
Josh Nzeakor,Left Wing,0,0,0,NR,NA,NR,NR
Josh Nzeakor,Above Break,0,0,0,NR,NA,NR,NR
Josh Nzeakor,Right Wing,0,0,0,NR,NA,NR,NR
Josh Nzeakor,Rim,5,7,53.85%,NR,71.43%,NR,NR
Josh Nzeakor,Short MR,1,2,15.38%,NR,50.00%,NR,NR
Josh Nzeakor,Long MR,1,4,30.77%,NR,25.00%,NR,NR
Josh Nzeakor,NBA 3s,0,0,0,NR,NA,NR,NR
Nick Garth,Left Wing,0,0,0.00%,NR,NA,NR,NR
Nick Garth,Above Break,5,16,0.592592593,97.16%,31.25%,56.14%,53.49%
Nick Garth,Right Wing,1,1,0.037037037,NR,100.00%,NR,NR
Nick Garth,Rim,3,3,11.11%,NR,100.00%,NR,NR
Nick Garth,Short MR,0,1,3.70%,NR,0.00%,NR,NR
Nick Garth,Long MR,1,6,22.22%,NR,16.67%,NR,NR
Nick Garth,NBA 3s,5,14,51.85%,NR,35.71%,NR,NR
Torey Noel,Left Wing,0,0,0.00%,NR,NA,NR,NR
Torey Noel,Above Break,2,7,0.583333333,NR,28.57%,NR,NR
Torey Noel,Right Wing,0,0,0,NR,NA,NR,NR
Torey Noel,Rim,1,3,25.00%,NR,33.33%,NR,NR
Torey Noel,Short MR,0,0,0,NR,NA,NR,NR
Torey Noel,Long MR,1,2,16.67%,NR,50.00%,NR,NR
Torey Noel,NBA 3s,1,5,0.416666667,NR,20.00%,NR,NR
James Harrison (Lamar Cardinals),Left Wing,0,0,0.00%,NR,NA,NR,NR
James Harrison (Lamar Cardinals),Above Break,0,1,0.333333333,NR,0.00%,NR,NR
James Harrison (Lamar Cardinals),Right Wing,0,0,0,NR,NA,NR,NR
James Harrison (Lamar Cardinals),Rim,0,0,0,NR,NA,NR,NR
James Harrison (Lamar Cardinals),Short MR,0,0,0,NR,NA,NR,NR
James Harrison (Lamar Cardinals),Long MR,2,2,66.67%,NR,100.00%,NR,NR
James Harrison (Lamar Cardinals),NBA 3s,0,1,0.333333333,NR,0.00%,NR,NR
Zjori Bosha,Left Wing,0,0,0.00%,NR,NA,NR,NR
Zjori Bosha,Above Break,3,6,40.00%,NR,50.00%,NR,NR
Zjori Bosha,Right Wing,0,0,0.00%,NR,NA,NR,NR
Zjori Bosha,Rim,5,6,40.00%,NR,83.33%,NR,NR
Zjori Bosha,Short MR,0,1,6.67%,NR,0.00%,NR,NR
Zjori Bosha,Long MR,2,2,13.33%,NR,100.00%,NR,NR
Zjori Bosha,NBA 3s,3,6,40.00%,NR,50.00%,NR,NR
Avery Sullivan,Left Wing,0,0,0,NR,NA,NR,NR
Avery Sullivan,Above Break,0,0,0,NR,NA,NR,NR
Avery Sullivan,Right Wing,0,0,0,NR,NA,NR,NR
Avery Sullivan,Rim,1,3,100.00%,NR,33.33%,NR,NR
Avery Sullivan,Short MR,0,0,0,NR,NA,NR,NR
Avery Sullivan,Long MR,0,0,0,NR,NA,NR,NR
Avery Sullivan,NBA 3s,0,0,0,NR,NA,NR,NR
Chris Clemons,Left Wing,0,1,3.57%,NR,0.00%,NR,NR
Chris Clemons,Above Break,2,6,21.43%,NR,33.33%,NR,NR
Chris Clemons,Right Wing,0,2,7.14%,NR,0.00%,NR,NR
Chris Clemons,Rim,8,16,57.14%,94.15%,50.00%,36.05%,50.88%
Chris Clemons,Short MR,1,1,3.57%,NR,100.00%,NR,NR
Chris Clemons,Long MR,1,2,7.14%,NR,50.00%,NR,NR
Chris Clemons,NBA 3s,0,4,14.29%,NR,0.00%,NR,NR
Marcus Burk,Left Wing,0,2,9.09%,NR,0.00%,NR,NR
Marcus Burk,Above Break,2,9,40.91%,NR,22.22%,NR,NR
Marcus Burk,Right Wing,0,0,0.00%,NR,NA,NR,NR
Marcus Burk,Rim,4,6,27.27%,NR,66.67%,NR,NR
Marcus Burk,Short MR,0,1,4.55%,NR,0.00%,NR,NR
Marcus Burk,Long MR,1,4,18.18%,NR,25.00%,NR,NR
Marcus Burk,NBA 3s,2,11,50.00%,NR,18.18%,NR,NR
Damontez Oliver,Left Wing,0,0,0.00%,NR,NA,NR,NR
Damontez Oliver,Above Break,5,9,0.818181818,NR,55.56%,NR,NR
Damontez Oliver,Right Wing,0,1,0.090909091,NR,0.00%,NR,NR
Damontez Oliver,Rim,0,0,0.00%,NR,NA,NR,NR
Damontez Oliver,Short MR,1,1,0.090909091,NR,100.00%,NR,NR
Damontez Oliver,Long MR,0,0,0,NR,NA,NR,NR
Damontez Oliver,NBA 3s,5,9,81.82%,NR,55.56%,NR,NR
Cory Gensler,Left Wing,0,0,0.00%,NR,NA,NR,NR
Cory Gensler,Above Break,2,7,0.388888889,NR,28.57%,NR,NR
Cory Gensler,Right Wing,0,2,0.111111111,NR,0.00%,NR,NR
Cory Gensler,Rim,3,7,38.89%,NR,42.86%,NR,NR
Cory Gensler,Short MR,0,0,0.00%,NR,NA,NR,NR
Cory Gensler,Long MR,0,2,11.11%,NR,0.00%,NR,NR
Cory Gensler,NBA 3s,2,8,44.44%,NR,25.00%,NR,NR
Mogga Lado,Left Wing,0,0,0,NR,NA,NR,NR
Mogga Lado,Above Break,0,0,0,NR,NA,NR,NR
Mogga Lado,Right Wing,0,0,0,NR,NA,NR,NR
Mogga Lado,Rim,3,5,100.00%,NR,60.00%,NR,NR
Mogga Lado,Short MR,0,0,0,NR,NA,NR,NR
Mogga Lado,Long MR,0,0,0,NR,NA,NR,NR
Mogga Lado,NBA 3s,0,0,0,NR,NA,NR,NR
Shane Whitfield,Left Wing,0,0,0,NR,NA,NR,NR
Shane Whitfield,Above Break,0,0,0,NR,NA,NR,NR
Shane Whitfield,Right Wing,0,0,0,NR,NA,NR,NR
Shane Whitfield,Rim,4,7,77.78%,NR,57.14%,NR,NR
Shane Whitfield,Short MR,1,1,0.111111111,NR,100.00%,NR,NR
Shane Whitfield,Long MR,0,1,11.11%,NR,0.00%,NR,NR
Shane Whitfield,NBA 3s,0,0,0,NR,NA,NR,NR
Nick Parker,Left Wing,0,0,0,NR,NA,NR,NR
Nick Parker,Above Break,0,0,0,NR,NA,NR,NR
Nick Parker,Right Wing,0,0,0,NR,NA,NR,NR
Nick Parker,Rim,0,0,0,NR,NA,NR,NR
Nick Parker,Short MR,0,0,0.00%,NR,NA,NR,NR
Nick Parker,Long MR,0,1,1,NR,0.00%,NR,NR
Nick Parker,NBA 3s,0,0,0,NR,NA,NR,NR
Andrew Eudy,Left Wing,0,0,0.00%,NR,NA,NR,NR
Andrew Eudy,Above Break,1,4,0.210526316,NR,25.00%,NR,NR
Andrew Eudy,Right Wing,0,0,0,NR,NA,NR,NR
Andrew Eudy,Rim,3,8,42.11%,NR,37.50%,NR,NR
